nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pBdmild,pBdmoderate,pBdover,pBpmild,pBpmoderate,pBpover,pBtmild,pBtmoderate,pBtover,pR,pT,rho,sageA15,sigma,theta,zeta
15,80f2c5fa8fcc53535d8c3360f14270c0,0.15686144,0.667568937,0.369815369,0.144852044,0.777512711,0.351936563,0.067086417,0.137924121,0.00938543,0.772278941,0.038820937,0.979986046,2.416945226,1.028979563,1.333863983,1.876012976,0.263692331,1.384845441,2.211271234,1.384780869,0.830088723,0.000592721,0.019613564,0.897487731,0.000190248,0.110411654,0.871567998
15,2f9dd77b9948d2e17ec25c317471e609,0.147908298,0.749692219,0.442165338,0.181773077,0.730033553,0.30607447,0.067221986,0.171052531,0.007052573,0.40586722,0.042694158,0.535428501,1.871398697,0.369504831,1.348604946,1.861884237,0.256901605,1.577110211,2.138734677,1.260423446,0.801189148,0.000653164,0.017424112,0.860692772,0.000342813,0.103327752,0.955035955
15,0159b959aaa71a8b56d3a7e47cdf0e8c,0.147209127,0.695757597,0.412606262,0.206357644,0.632771307,0.369957796,0.067884956,0.163757176,0.007415179,0.591237903,0.041130382,0.482489344,2.363588271,0.586159166,1.354807284,1.869272742,0.247919111,1.478010473,2.259098228,1.425570755,0.825606896,0.000677059,0.015709702,0.840846183,0.00031482,0.100613882,0.780371725
15,8f50a5aeac8b129a3172f23db1a29a6e,0.160499479,0.711883226,0.418225253,0.164491887,0.727842608,0.326879974,0.069446979,0.166066729,0.007961495,0.64836598,0.038127053,0.942402181,2.246311808,1.120700643,1.337278392,1.884567668,0.263857606,1.372315957,2.243899991,1.503320441,0.828579243,0.000619078,0.020572119,0.77714433,0.000176743,0.106219182,0.811660508
15,4d086ae019ed2067c130aa8697d1562f,0.12977367,0.62993205,0.354159552,0.31292425,0.611128395,0.475218121,0.060161628,0.158385243,0.008234326,0.766950903,0.041933568,0.51809429,2.200450787,0.285996253,1.359183537,1.866326481,0.245187036,1.371685479,2.267178809,1.567401307,0.839411013,0.000559401,0.022284748,0.944965423,0.000326117,0.102210367,0.776801405
15,44314ed3131afd34e4f9c5d2f1c43844,0.158199754,0.689618423,0.348760424,0.202250011,0.79057902,0.398442391,0.065500957,0.143869501,0.009266017,0.79244605,0.039070113,0.965574669,2.213025059,0.808129114,1.336076779,1.883640203,0.263415916,1.365989035,2.235535274,1.491325471,0.833742032,0.000590055,0.02159198,0.882933114,0.000246354,0.110144691,0.83587074
15,bb8d5bdcc7541ed4cd3f5116b253f5e5,0.137156388,0.645336708,0.466798433,0.292434331,0.629339924,0.337010516,0.066339066,0.152433779,0.007485193,0.715331787,0.04460669,0.616262389,2.585754273,0.310751116,1.332198675,1.878291723,0.263866559,1.586114063,2.137288226,0.879265022,0.833178235,0.000654243,0.013361084,0.864897448,0.000433184,0.108712362,1.028887804
15,c5a3f0bbc14267642cb14dbd85b0d4fe,0.157111202,0.662630959,0.42653877,0.153980997,0.785090064,0.355244841,0.069479011,0.146839978,0.009110786,0.670496924,0.039358388,0.966439644,2.205636618,1.186801685,1.328729158,1.871469462,0.266609325,1.38502433,2.226409212,1.417660524,0.825304929,0.000596016,0.02103105,0.826899594,0.000147911,0.108892567,1.031643784
15,878c30ced9365df9e210aa75126ccd69,0.143795955,0.696687736,0.442128951,0.229194716,0.58409812,0.36990896,0.065788626,0.163283128,0.007379532,0.651959205,0.040918112,0.45718884,2.41380838,0.515297105,1.359083621,1.871913376,0.250186841,1.491301478,2.240514014,1.340760323,0.833740584,0.00065182,0.017688814,0.843614542,0.000356274,0.101568752,0.855380683
15,d1f6704db9b751c5207a076a50300002,0.152913398,0.860902695,0.286815722,0.059450695,0.606623118,0.304571002,0.056911408,0.170061099,0.005426113,0.791637024,0.037135786,0.485820522,2.672366086,0.312509402,1.379522973,1.877575734,0.24098549,1.512707371,2.13103904,1.391397806,0.826812012,0.000763325,0.01405708,0.951984567,0.000368873,0.101743637,1.005811138
15,3038433f384f5274c6cdec11c000bf34,0.147257908,0.67989652,0.403953809,0.188233535,0.624720987,0.375077755,0.068065307,0.164278653,0.007625189,0.627728709,0.040671347,0.481553581,2.30796725,0.558513215,1.357544549,1.868128885,0.247756894,1.440838823,2.251660918,1.462867678,0.827639436,0.000662775,0.016741746,0.861197233,0.000299755,0.100174134,0.758738431
15,67988061d06bf352c074b553478f51c2,0.138034315,0.766440567,0.419906335,0.21246291,0.577770883,0.356673709,0.054022351,0.175403025,0.008016447,0.653182389,0.038320655,0.406607641,2.395432193,0.564972933,1.387318628,1.876447144,0.247809944,1.458953783,2.21428287,1.387545893,0.830000344,0.000622698,0.023420803,0.936322232,0.000291882,0.099110296,0.954243012
15,abcd82372291b0eb97835939df6ccc8a,0.154808312,0.666670675,0.400141074,0.13472578,0.663038877,0.385682449,0.064007136,0.165432743,0.009438867,0.585846564,0.038395006,0.483091032,1.9184225,0.732489039,1.360291367,1.86354435,0.25299681,1.247219154,2.189900755,1.540533681,0.819022891,0.00063149,0.026295616,0.932695057,0.00015245,0.098048127,1.022651599
15,710e2f05c5ebb708108401ba0bc81c9d,0.142925628,0.713105877,0.221346672,0.126281194,0.622732639,0.339249264,0.075655416,0.166630398,0.005560287,0.56796834,0.042977075,0.466735557,2.046254877,0.369303562,1.341407526,1.857467959,0.247530408,1.475813917,2.265502571,1.374877939,0.812270596,0.000603329,0.021110679,0.864420478,0.000509847,0.100782305,0.831105534
15,55318fc843669c290b3177d8eb370dd3,0.141448725,0.661859211,0.503660348,0.192715913,0.634030569,0.375346679,0.069649274,0.165354795,0.007766512,0.403693596,0.043943409,0.397416774,1.927349044,0.378453403,1.348742954,1.865752441,0.262904656,1.558481036,2.172807906,1.122561697,0.816767365,0.000576358,0.020864351,0.845967912,0.00034055,0.10273613,0.771377466
15,d3395f7c4bf9f4f1eb2dc800a8db96fa,0.147073356,0.752018043,0.481766419,0.232568964,0.683509599,0.276179567,0.062400565,0.177957531,0.00686083,0.335588339,0.042375067,0.520745346,1.974845424,0.391889944,1.34976201,1.869210931,0.258203092,1.578015197,2.122816026,1.238250082,0.801130271,0.000624542,0.017800896,0.842984501,0.000332966,0.101928584,0.742703975
15,c545f1710640e9adc61d346120b4d97f,0.17001556,0.723702704,0.374957391,0.150785746,0.826549863,0.319927428,0.068729724,0.158086879,0.008181551,0.599350812,0.039183818,0.831344301,1.965436825,0.694306205,1.335453714,1.872778242,0.25751365,1.380222472,2.143302141,1.568817283,0.805944571,0.000713221,0.014814177,0.875958167,0.000200638,0.104714028,0.886749167
15,0ae48400d7f2107c59ff6aced08c934a,0.150150757,0.694574872,0.43172983,0.158028283,0.653828149,0.376311562,0.074200046,0.153082297,0.007393439,0.71664195,0.041579054,0.584520076,2.49100309,0.490250061,1.349927366,1.885490276,0.26058015,1.558274992,2.219979678,1.120896036,0.838286453,0.000666613,0.01441507,0.813640387,0.000401046,0.107133436,0.825191117
15,a9a70766a88b4534e31f00f85d647bfb,0.141396925,0.663957642,0.407896322,0.181855754,0.589196788,0.401005706,0.071205614,0.16415567,0.007187906,0.676894632,0.041176387,0.413751107,2.358867258,0.656871866,1.35859671,1.856109429,0.245051632,1.428421391,2.260996505,1.42881602,0.831340925,0.000697496,0.016819568,0.850698825,0.00030931,0.099473475,1.084415347
15,81057a7dc1b6bc1d29d39521d8bed57f,0.149089465,0.617687769,0.557679122,0.201984554,0.629994872,0.359863342,0.079161674,0.160458713,0.007482695,0.462087991,0.044406132,0.449821375,2.122387204,0.678078965,1.330044116,1.868886801,0.268135023,1.552123001,2.212144588,1.011734803,0.824393995,0.000652287,0.016518012,0.7195681,0.000348645,0.103249392,1.065572301
15,ffb23b124b5349585bc4f9cddd4cdd77,0.134287497,0.674816447,0.250935635,0.081637231,0.613825424,0.39334621,0.07060106,0.145327296,0.006816281,0.403245282,0.043864944,0.293393191,1.968309636,0.492038585,1.348795571,1.827162478,0.240289509,1.51096318,2.294535256,1.504385724,0.807238901,0.000555002,0.023193632,0.933818051,0.000397272,0.099082378,0.744399924
15,65bff8c48b0902a6f8ad87e36eec1ff6,0.146629155,0.694309829,0.409852495,0.204054286,0.624361448,0.348458276,0.066817143,0.162811129,0.007452988,0.590985323,0.041094787,0.484938359,2.363443015,0.58156371,1.353639912,1.865014745,0.248132804,1.477827889,2.251886576,1.422972934,0.824496831,0.000679991,0.015723306,0.840326678,0.000307483,0.100385765,0.83171792
15,5671180c69d5fd143957523bf17cdfc4,0.135861606,0.718957133,0.379813809,0.245742006,0.588958331,0.398562305,0.059853339,0.173335686,0.007871225,0.507676633,0.04094379,0.306964697,2.025619368,0.331313634,1.377584433,1.866463582,0.245530554,1.449968193,2.256417282,1.492261166,0.820024216,0.000549398,0.024936801,0.928703767,0.000372093,0.097281908,0.650238747
15,5dab1f2a2b42f9d2adda44c328531294,0.152746889,0.548542853,0.415424618,0.11778076,0.607221761,0.440825211,0.085355732,0.15336608,0.008227607,0.664803681,0.042014347,0.412795442,2.134013808,0.801322941,1.339685899,1.856219276,0.25291816,1.302432211,2.278433248,1.402186228,0.831388889,0.000658248,0.017089793,0.828010424,0.000249569,0.098571363,0.950456659
15,65ffd562dff4076255ae9b34fbf23a1b,0.146086209,0.590411829,0.414838017,0.21063471,0.57727565,0.424086102,0.075890832,0.152983355,0.007975006,0.692525523,0.042069154,0.389949499,2.372029039,0.624062132,1.3475114,1.861326403,0.246458191,1.39322658,2.29487084,1.424890101,0.838017366,0.000666786,0.015024274,0.828504172,0.000312878,0.099489419,0.924005557
15,5b5dbf57f61b51dee5ed910686c6e9aa,0.159834395,0.60682323,0.57413588,0.113080005,0.667138869,0.323709147,0.086715132,0.166705284,0.0074885,0.396206131,0.043406029,0.578278203,1.860873229,0.928631318,1.320521037,1.870668737,0.278584313,1.48058526,2.169090335,0.971263076,0.815450516,0.000624611,0.020184268,0.68471482,0.000277246,0.104155338,1.053244041
15,2f20a7c2a1cc2ae6917d2198abce2c54,0.149095113,0.687908251,0.19555509,0.092844964,0.633840714,0.344361863,0.065904732,0.145589479,0.007188739,0.79300894,0.039173104,0.45583446,2.437079931,0.52419491,1.353728134,1.851562804,0.23573508,1.32385316,2.207878501,1.542653166,0.819408185,0.000695258,0.017775844,0.996898551,0.000300447,0.099167867,1.101440299
15,101c2b59375b09b9f87271dfe26e5627,0.149986243,0.684493947,0.495406267,0.206597327,0.657125056,0.291250627,0.068398225,0.163133609,0.007162952,0.723924831,0.041769162,0.779409158,2.641768849,0.76265221,1.331592203,1.886435407,0.268742614,1.540928926,2.141558377,0.955412816,0.833175307,0.000702823,0.01349967,0.792502331,0.000325359,0.108316377,1.144688851
15,72d88180504083b35bbdba60b77c5ba1,0.148611651,0.573254999,0.461287024,0.212948846,0.660044884,0.410722756,0.079879232,0.14814037,0.008367762,0.547393622,0.045026193,0.350466414,1.950668286,0.338369722,1.331691207,1.857664338,0.258032331,1.465583402,2.200915006,1.157481372,0.81968115,0.000660201,0.015281442,0.84161951,0.00037607,0.101886804,1.084517987
15,e255b93bd6784e77b8bddce3c4ba582a,0.147195061,0.767447854,0.378347531,0.254737861,0.643458643,0.312052721,0.054177653,0.170273821,0.007320783,0.821175259,0.038388019,0.712963707,2.594453131,0.472530201,1.362394488,1.889329312,0.252813111,1.439070344,2.128580188,1.315013447,0.831965634,0.000683317,0.01649566,0.937904512,0.000293377,0.104758358,1.021735265
15,3e582043d7c88c593b247ba59bdfb1eb,0.160564221,0.685908085,0.357685178,0.076681371,0.708964732,0.348310212,0.075342216,0.156762194,0.007697822,0.692268121,0.039350854,0.58029681,2.236945803,0.752413374,1.348888691,1.856892311,0.247783249,1.375073541,2.198072098,1.496331089,0.817215982,0.000749076,0.014144796,0.883691147,0.0002511,0.101187326,1.149284417
15,672da4d920fd76bd25d5243ada2e8599,0.140966412,0.764981499,0.403851155,0.167537469,0.619657931,0.344043665,0.059119056,0.177567684,0.006888787,0.596350234,0.039980738,0.508057097,2.29902859,0.369919393,1.370371004,1.869055692,0.250849601,1.487107636,2.150524356,1.339684715,0.821187447,0.000624035,0.020744236,0.932790948,0.000341433,0.101995971,0.749527628
15,bb9e5e916e66cf9c9499af7523e7c82d,0.153125561,0.713561943,0.433342934,0.115735054,0.677473051,0.311524599,0.070123894,0.171279798,0.007128728,0.498597999,0.040185777,0.611169269,2.125410619,0.821956044,1.348978442,1.864947806,0.257455883,1.459374035,2.19754583,1.361770708,0.814492716,0.000638422,0.019929665,0.813690221,0.000243822,0.102139828,0.940733308
15,f6f08b1b2f7aedb6d351a48af7b2487e,0.148711827,0.691990414,0.404743492,0.204522932,0.63445397,0.353932973,0.066761636,0.164579822,0.00757695,0.596240718,0.041133124,0.480379122,2.316114624,0.577430302,1.354079279,1.862349662,0.24857872,1.477689127,2.247214731,1.418638952,0.824792073,0.000672928,0.015587102,0.842504151,0.00030433,0.100823389,0.87386651
15,ab5b9f031f21662f6927277e07de9bbe,0.165285985,0.658050271,0.385834279,0.086173589,0.796089925,0.362635661,0.077938394,0.161609269,0.00828512,0.678249346,0.039457262,0.894462316,1.866913518,0.92984887,1.330379464,1.874041301,0.26902943,1.290604114,2.15431157,1.411562645,0.817148826,0.000618229,0.022152098,0.854971952,0.000181056,0.106452857,1.008817475
15,6b8c735aa7a752a446b49e2576d0ed6b,0.161016277,0.712607625,0.42820483,0.110381582,0.804622341,0.296147586,0.070214773,0.159870712,0.008064397,0.673178293,0.039435661,0.9078869,2.222478299,0.926556809,1.334290206,1.876332992,0.266699725,1.433510855,2.130546274,1.260359026,0.814042965,0.000679519,0.017566561,0.847385772,0.000223394,0.10826561,1.167391002
15,baafa5de2a608377829b0b0c419431a4,0.141088032,0.591660436,0.509497828,0.207674502,0.674456033,0.406441227,0.065599142,0.159978508,0.009122027,0.454988745,0.042905976,0.480180241,1.867545916,0.682066449,1.34573428,1.848068932,0.257639209,1.393002642,2.171216961,1.398003091,0.815010912,0.000605613,0.022015838,0.901530413,0.000164457,0.100433474,1.021506122
15,e15b52caedca3b091acb43ac9f09a441,0.145333605,0.628033015,0.411035073,0.212629431,0.587546426,0.40912739,0.07151469,0.156340021,0.007848825,0.654284886,0.041621237,0.419074137,2.374251142,0.597307828,1.352937822,1.863020706,0.247903306,1.426458301,2.280339269,1.428297894,0.834963238,0.000650203,0.015697956,0.848925491,0.000314366,0.099797707,0.80785134
15,886726ceeb3af9b291bcd682abb18baf,0.15282222,0.574628337,0.412828647,0.126937089,0.607336785,0.415260465,0.082444494,0.155549847,0.00797691,0.644505069,0.041790767,0.442544005,2.177187841,0.791870918,1.340674867,1.85749897,0.253649497,1.326513784,2.264456135,1.400118196,0.830116443,0.00066366,0.01737521,0.827731675,0.000254286,0.099062135,0.900832583
15,b7f43fdaf7c0a266c9abb76835e714d9,0.144182372,0.647037416,0.4042754,0.206489063,0.601946958,0.404028195,0.070489359,0.157515283,0.007663849,0.646915367,0.04161945,0.420419328,2.32408197,0.597817835,1.35201195,1.861009887,0.245187778,1.43910392,2.284455838,1.457349252,0.830164914,0.000679734,0.015537695,0.842059312,0.000315104,0.099720647,0.954753212
15,e7e320e076b35e3b4f06c92dfd621c94,0.147826537,0.680523473,0.399930904,0.187915046,0.622997171,0.37468044,0.068430627,0.16372,0.007567383,0.633314109,0.040755222,0.485692382,2.301844691,0.57308649,1.356531965,1.868264366,0.247318242,1.440405455,2.252751981,1.461035918,0.82770702,0.000634646,0.016675769,0.86124295,0.000300348,0.100193409,0.725989351
15,7f972f4154aebfe4ca6251f0d097d4d3,0.140664106,0.598607597,0.442231622,0.189967514,0.569678392,0.413728429,0.075492033,0.154784446,0.007681086,0.656373769,0.042661121,0.327159267,2.379667543,0.638093821,1.350535702,1.853215983,0.249802651,1.439829882,2.260472729,1.288396616,0.833752328,0.000672436,0.01633524,0.83196854,0.000336524,0.099442153,1.155470575
15,c3366a85c2d1d7dc495e35580a414c7b,0.146295772,0.687675506,0.401911028,0.188922082,0.624831138,0.373727499,0.066823675,0.165775183,0.0076012,0.620370358,0.040872607,0.471479561,2.323718619,0.552126484,1.357328198,1.867130421,0.248132573,1.441541919,2.256187425,1.446608432,0.827591915,0.000649562,0.016864495,0.853586572,0.000305584,0.100143609,0.759048169
15,2784b4d659e3ff0bcdb4e12a71bea59e,0.147265999,0.692935387,0.409869665,0.204138668,0.622733342,0.348204487,0.067452537,0.162669423,0.00742582,0.592426883,0.041094928,0.489786876,2.38072263,0.595046432,1.354095294,1.865725196,0.248115628,1.479832182,2.251051478,1.426894722,0.823883447,0.000675214,0.015389658,0.841357146,0.000313606,0.100477441,0.812128866
15,f257fdac422f5a0186ffdc635dd0c224,0.138306492,0.653634551,0.407797528,0.196421888,0.554748733,0.429101891,0.070664529,0.16322575,0.007183521,0.728943336,0.041267627,0.337361286,2.40716224,0.556846924,1.36211244,1.854318322,0.243468256,1.420431651,2.269298751,1.420542625,0.837128512,0.000685306,0.016913902,0.868733232,0.000326298,0.09874476,1.093139182
15,69b5c62021822bbfbd7789abe5e3dd05,0.143327064,0.66501845,0.390570232,0.188368192,0.598716478,0.382414543,0.069982797,0.162943661,0.007223723,0.638914125,0.041261835,0.447481816,2.388029484,0.592006077,1.35498259,1.858543414,0.244976961,1.436171189,2.256319212,1.456369205,0.827864552,0.000664345,0.016426671,0.862279144,0.00031335,0.099737251,0.936525693
15,c2abb45ca9349b4ef37ec1b0eb75191b,0.142768193,0.679523336,0.498752027,0.034147553,0.641365847,0.271627287,0.073112843,0.164220019,0.006633486,0.336719975,0.044499793,0.331513739,2.167271428,0.318131627,1.347578828,1.853232106,0.263493606,1.63014709,2.035997015,0.810353307,0.797547663,0.000637162,0.015888669,0.909555391,0.000392846,0.102952245,0.864491245
15,4ad956fbefeb9b7de41925aefc76de39,0.145524201,0.685196036,0.397439219,0.195882266,0.606801433,0.384359224,0.069538428,0.164555816,0.00734365,0.648999834,0.040879155,0.47608307,2.326276378,0.639912927,1.355270544,1.866227767,0.246599294,1.429330779,2.264742357,1.467429852,0.829113169,0.0006795,0.016725075,0.855191674,0.000303441,0.099734416,0.846192526
15,3265ffeb12302f2eb70f3412e4018f71,0.155573811,0.730682907,0.363323898,0.296207328,0.839839402,0.358590607,0.058695103,0.150703046,0.009673926,0.742633148,0.038308835,1.008796487,2.104187095,0.791316674,1.342823276,1.877765112,0.256806329,1.366166479,2.195620805,1.623554093,0.818841029,0.000621101,0.020189826,0.931864446,0.000191024,0.108959497,0.987249009
15,c0f3b8feca3fddba970b076fbd3ef97f,0.140536143,0.506509657,0.446978474,0.146817027,0.689265214,0.539031507,0.075003034,0.124831749,0.011204167,0.627863199,0.0434958,0.421457171,1.841964526,0.516658671,1.342809648,1.845613948,0.261185159,1.32208282,2.23963573,1.310360307,0.83358793,0.000493849,0.027089325,0.965002794,0.000219834,0.105192694,0.863461462
15,d37e8a6fbbfb884bbef25ea657618f3b,0.150228696,0.617620499,0.419704002,0.274484731,0.696760088,0.441013219,0.071920099,0.147742661,0.009274441,0.750593449,0.040735894,0.80512902,2.197079644,0.898825421,1.334650496,1.880138524,0.262032524,1.365797432,2.30855824,1.467447945,0.843320483,0.000582533,0.021372841,0.804550118,0.000238932,0.107041349,0.892602449
15,48dbcb0d2c9b2fb915a755a10d539eee,0.146288515,0.74465002,0.445496208,0.229082589,0.654217933,0.352176203,0.064882383,0.171178793,0.00727882,0.572405527,0.040462306,0.604519343,2.221805567,0.635307239,1.355823137,1.87632097,0.254428962,1.51635925,2.249296492,1.413694209,0.826060868,0.00063255,0.018390082,0.813468898,0.000301216,0.103198252,0.788766601
15,27b549bf06049acbfd9edcf3e7e79b30,0.158480831,0.533644282,0.468535311,0.116035034,0.643110119,0.394668876,0.08749001,0.149986151,0.008358603,0.604532153,0.042361167,0.520124527,2.085909296,1.016779932,1.323626402,1.85739158,0.262115311,1.331375672,2.260775287,1.289631926,0.82845933,0.000639772,0.017442474,0.748845275,0.00022659,0.101035458,1.125067292
